order_id,return_date,return_reason
18642,2025-05-16,Not Needed
101941,2025-06-26,Wrong Item
27069,2025-04-09,Wrong Item
93008,2025-08-05,Damaged
36183,2025-07-02,Not Needed
115193,2024-12-23,Damaged
51797,2025-06-02,Not Needed
116552,2025-09-12,Bad Quality
78841,2025-09-29,Not Needed
9929,2025-09-11,Wrong Item
102853,2025-06-27,Wrong Item
87084,2025-05-22,Wrong Item
49664,2024-08-01,Bad Quality
10216,2025-11-01,Wrong Item
22391,2025-07-19,Damaged
1660,2025-11-08,Wrong Item
83395,2025-07-29,Wrong Item
112016,2025-10-20,Not Needed
15660,2025-11-26,Damaged
11890,2025-05-20,Bad Quality
105100,2025-11-17,Not Needed
48280,2025-11-24,Bad Quality
49497,2025-06-10,Not Needed
694,2025-08-09,Wrong Item
4129,2025-11-15,Wrong Item
16625,2024-07-03,Bad Quality
32742,2025-10-13,Damaged
110687,2025-11-24,Wrong Item
60228,2025-02-09,Damaged
53643,2024-09-07,Damaged
93391,2025-11-05,Wrong Item
80055,2025-10-31,Wrong Item
14370,2025-09-13,Bad Quality
72370,2025-08-21,Damaged
109264,2025-01-26,Wrong Item
89237,2025-10-15,Wrong Item
66008,2025-11-01,Bad Quality
39670,2025-07-11,Damaged
113383,2025-04-08,Bad Quality
3826,2024-08-04,Bad Quality
87795,2024-07-16,Damaged
50446,2024-10-14,Bad Quality
92749,2025-04-22,Wrong Item
103180,2024-12-30,Bad Quality
20,2024-06-30,Damaged
44314,2025-11-05,Damaged
18195,2025-07-09,Damaged
38094,2025-09-23,Bad Quality
23267,2025-01-28,Damaged
88352,2025-10-06,Bad Quality
8731,2025-09-24,Damaged
78726,2024-12-15,Not Needed
57315,2025-06-29,Bad Quality
179,2025-08-03,Damaged
38950,2025-11-11,Not Needed
18898,2025-03-22,Not Needed
45483,2025-11-09,Bad Quality
2721,2025-11-24,Bad Quality
85696,2025-11-03,Wrong Item
27772,2024-10-13,Wrong Item
104687,2025-07-12,Wrong Item
32593,2024-10-23,Wrong Item
25223,2025-01-09,Bad Quality
32441,2025-10-25,Wrong Item
25831,2025-09-02,Not Needed
101044,2025-11-18,Bad Quality
31952,2025-05-08,Damaged
90268,2025-06-25,Bad Quality
36518,2024-04-21,Damaged
12171,2025-09-16,Damaged
95029,2025-07-14,Not Needed
92334,2024-11-06,Bad Quality
26771,2025-03-31,Not Needed
47593,2025-09-23,Wrong Item
90614,2025-05-06,Damaged
50309,2025-07-16,Bad Quality
34154,2025-11-10,Not Needed
98178,2024-12-05,Damaged
31182,2025-11-05,Not Needed
87851,2025-11-18,Damaged
63508,2025-07-27,Wrong Item
93542,2025-10-06,Not Needed
101710,2025-09-15,Damaged
31296,2025-06-15,Not Needed
114703,2025-09-29,Bad Quality
97787,2025-10-31,Wrong Item
31347,2025-04-29,Bad Quality
76025,2025-09-29,Bad Quality
61021,2025-06-17,Not Needed
111817,2025-04-24,Wrong Item
1067,2025-06-23,Bad Quality
110962,2025-03-22,Wrong Item
57605,2025-11-04,Not Needed
43940,2025-02-16,Damaged
110775,2025-01-31,Not Needed
80402,2024-12-23,Damaged
105411,2025-09-02,Wrong Item
66460,2025-01-24,Not Needed
57539,2025-10-27,Bad Quality
21903,2025-02-11,Damaged
7758,2025-04-06,Not Needed
48133,2025-11-20,Wrong Item
99137,2025-09-17,Wrong Item
116466,2024-10-30,Wrong Item
53887,2025-08-16,Wrong Item
83142,2024-09-17,Not Needed
40453,2025-05-05,Wrong Item
91860,2025-07-16,Not Needed
50033,2025-08-21,Bad Quality
22419,2025-11-19,Not Needed
80100,2025-08-05,Not Needed
88491,2025-11-02,Not Needed
42329,2025-06-20,Bad Quality
103076,2025-11-23,Not Needed
53854,2025-03-15,Bad Quality
94263,2024-11-24,Bad Quality
107054,2025-09-27,Bad Quality
111677,2025-09-29,Damaged
18862,2024-12-09,Bad Quality
36492,2025-04-10,Bad Quality
73595,2025-11-08,Bad Quality
97520,2025-08-26,Not Needed
38292,2025-06-09,Wrong Item
88000,2025-10-15,Not Needed
1757,2025-11-18,Not Needed
84359,2024-09-18,Damaged
23678,2025-10-14,Wrong Item
17915,2025-05-18,Bad Quality
316,2025-11-27,Not Needed
36819,2024-06-21,Damaged
12658,2025-09-09,Damaged
119933,2025-03-04,Damaged
40388,2024-02-13,Wrong Item
46132,2025-10-04,Wrong Item
105754,2025-09-03,Bad Quality
104232,2025-06-10,Not Needed
20681,2025-06-29,Bad Quality
27098,2025-11-27,Not Needed
45086,2025-08-10,Bad Quality
100696,2024-04-15,Damaged
82374,2025-05-21,Wrong Item
17534,2024-08-10,Damaged
35711,2025-08-29,Bad Quality
32541,2024-11-25,Wrong Item
38750,2025-11-08,Not Needed
101304,2025-11-22,Wrong Item
81289,2025-10-31,Bad Quality
63714,2025-03-23,Damaged
26081,2025-06-19,Wrong Item
96190,2025-08-16,Damaged
43109,2025-04-29,Damaged
31784,2025-03-17,Not Needed
62346,2024-06-26,Wrong Item
69391,2025-03-26,Damaged
44533,2024-12-28,Not Needed
55183,2025-08-22,Not Needed
85961,2025-05-01,Bad Quality
88011,2024-04-28,Not Needed
93387,2025-09-14,Wrong Item
28204,2025-07-22,Not Needed
49134,2025-06-25,Wrong Item
105568,2025-03-17,Wrong Item
56838,2024-12-18,Wrong Item
22800,2024-11-26,Wrong Item
19292,2025-09-25,Wrong Item
6408,2025-11-01,Wrong Item
107958,2025-11-28,Damaged
66183,2025-09-04,Wrong Item
12095,2025-09-11,Not Needed
112743,2025-04-21,Not Needed
80679,2025-08-20,Damaged
89607,2025-11-06,Bad Quality
3177,2025-11-13,Bad Quality
49268,2025-10-05,Damaged
12398,2025-11-01,Bad Quality
44073,2025-05-12,Wrong Item
74451,2025-08-07,Damaged
16182,2024-09-05,Damaged
115640,2025-08-26,Wrong Item
71593,2024-08-04,Bad Quality
64023,2025-10-31,Wrong Item
79597,2025-11-14,Wrong Item
100746,2025-09-05,Not Needed
74981,2025-06-10,Not Needed
46910,2025-11-28,Wrong Item
17999,2025-11-14,Bad Quality
114906,2025-10-09,Bad Quality
1685,2024-12-25,Not Needed
109589,2025-05-22,Wrong Item
107470,2025-09-10,Bad Quality
238,2025-06-23,Not Needed
101676,2025-01-10,Not Needed
21445,2025-11-25,Not Needed
1942,2025-10-21,Not Needed
62736,2025-10-12,Wrong Item
103531,2024-07-20,Wrong Item
20774,2025-08-22,Wrong Item
10994,2024-10-04,Bad Quality
31598,2025-08-20,Wrong Item
9086,2025-03-26,Bad Quality
96056,2025-09-05,Wrong Item
18816,2025-11-14,Damaged
18412,2025-07-09,Damaged
40880,2024-11-27,Bad Quality
112437,2025-01-25,Not Needed
63918,2025-04-30,Damaged
31646,2025-03-16,Bad Quality
45726,2025-07-13,Damaged
64359,2025-10-21,Bad Quality
45161,2025-09-17,Bad Quality
27875,2025-11-19,Wrong Item
65323,2024-10-03,Wrong Item
18818,2025-05-22,Not Needed
107466,2025-06-05,Damaged
24982,2025-02-12,Not Needed
52295,2025-09-16,Damaged
31564,2025-02-19,Wrong Item
82358,2025-10-09,Not Needed
13232,2025-09-18,Bad Quality
17609,2025-11-12,Not Needed
43592,2025-03-20,Damaged
9035,2025-01-19,Bad Quality
21422,2025-10-20,Damaged
97695,2025-04-03,Damaged
62288,2025-08-31,Not Needed
119082,2024-08-26,Not Needed
102511,2025-06-10,Bad Quality
17517,2025-11-22,Bad Quality
93743,2025-06-21,Damaged
40964,2025-05-16,Wrong Item
32048,2025-06-30,Bad Quality
5149,2025-01-02,Bad Quality
99659,2024-12-18,Not Needed
52465,2025-10-07,Damaged
30730,2025-08-20,Not Needed
78052,2025-11-15,Damaged
15491,2025-05-15,Damaged
13527,2025-08-09,Damaged
88281,2025-04-12,Not Needed
6074,2024-10-27,Wrong Item
66043,2025-03-17,Bad Quality
102496,2025-09-21,Not Needed
56168,2025-07-30,Wrong Item
42179,2024-12-17,Wrong Item
48032,2025-07-31,Damaged
49662,2025-10-26,Bad Quality
90578,2024-10-19,Bad Quality
33639,2025-02-11,Not Needed
107195,2024-07-18,Not Needed
96340,2025-06-07,Bad Quality
19937,2025-07-31,Damaged
67892,2025-01-20,Damaged
83928,2025-11-04,Bad Quality
38860,2025-11-28,Bad Quality
84174,2024-06-24,Not Needed
39208,2025-11-03,Not Needed
108620,2025-10-27,Not Needed
100051,2025-11-18,Bad Quality
40123,2025-04-02,Wrong Item
81843,2025-01-30,Damaged
24157,2025-10-21,Damaged
59931,2025-08-09,Damaged
86367,2025-06-19,Wrong Item
18204,2025-06-27,Bad Quality
62027,2025-10-31,Not Needed
36374,2025-10-20,Wrong Item
77662,2024-06-28,Wrong Item
99693,2025-06-06,Not Needed
96489,2025-05-24,Wrong Item
93665,2025-11-13,Bad Quality
114069,2025-11-09,Damaged
72589,2025-11-18,Wrong Item
109230,2025-10-07,Not Needed
88724,2024-10-29,Damaged
78513,2025-11-23,Bad Quality
60868,2025-11-13,Bad Quality
98329,2024-03-15,Not Needed
16386,2024-10-12,Damaged
112573,2025-07-14,Wrong Item
2767,2025-06-28,Not Needed
86993,2025-07-15,Not Needed
108775,2025-10-08,Damaged
77518,2025-11-20,Bad Quality
57004,2025-01-27,Wrong Item
38944,2025-07-13,Not Needed
647,2025-11-17,Bad Quality
111778,2025-07-12,Not Needed
72329,2025-04-19,Not Needed
20889,2025-09-21,Not Needed
65505,2024-10-01,Not Needed
68053,2025-03-07,Bad Quality
11204,2024-11-09,Wrong Item
27375,2024-06-12,Damaged
119345,2025-09-13,Damaged
77208,2025-09-24,Damaged
17329,2025-06-19,Wrong Item
107932,2025-09-08,Bad Quality
44142,2025-11-17,Not Needed
48891,2025-10-01,Damaged
85233,2025-04-10,Damaged
87204,2025-07-04,Bad Quality
106747,2025-11-28,Bad Quality
3268,2025-11-28,Bad Quality
104449,2025-10-28,Not Needed
14305,2024-04-29,Damaged
3456,2025-09-24,Not Needed
91580,2024-12-02,Wrong Item
46409,2025-05-01,Not Needed
20916,2025-10-29,Wrong Item
110834,2025-10-16,Bad Quality
73276,2025-08-01,Wrong Item
111840,2025-06-27,Not Needed
46901,2025-03-21,Bad Quality
52702,2025-08-31,Wrong Item
97338,2025-05-28,Wrong Item
48182,2025-08-31,Wrong Item
74696,2025-07-14,Not Needed
115576,2025-11-25,Bad Quality
87213,2025-09-24,Not Needed
116200,2025-06-26,Wrong Item
107276,2025-04-15,Not Needed
79665,2025-07-07,Not Needed
79198,2024-10-20,Bad Quality
40218,2025-10-30,Not Needed
7983,2025-03-25,Not Needed
88930,2025-11-15,Wrong Item
32102,2025-11-26,Not Needed
91485,2025-01-07,Wrong Item
66643,2025-05-16,Wrong Item
15654,2025-01-21,Wrong Item
74540,2024-12-09,Not Needed
75379,2025-05-20,Wrong Item
46917,2025-10-11,Bad Quality
96752,2025-11-21,Damaged
114324,2024-01-03,Damaged
30954,2025-01-08,Not Needed
114924,2025-02-25,Not Needed
77420,2025-03-02,Bad Quality
71613,2025-06-12,Not Needed
69625,2025-10-12,Wrong Item
35323,2025-10-14,Wrong Item
22237,2025-08-14,Damaged
7334,2025-06-17,Wrong Item
64984,2025-10-04,Wrong Item
8226,2025-09-26,Bad Quality
75560,2025-06-30,Damaged
46,2024-09-30,Damaged
31585,2025-11-26,Damaged
95847,2024-08-22,Not Needed
81818,2025-10-26,Damaged
8887,2025-04-28,Bad Quality
95095,2025-01-21,Damaged
109198,2025-07-16,Bad Quality
24718,2025-10-25,Not Needed
87534,2025-01-20,Not Needed
587,2024-08-31,Wrong Item
25318,2024-12-06,Damaged
96733,2025-07-14,Damaged
73428,2024-09-17,Wrong Item
114754,2025-10-25,Bad Quality
117301,2025-08-07,Bad Quality
2664,2024-05-04,Bad Quality
117690,2025-10-15,Not Needed
19716,2024-10-11,Not Needed
54273,2025-10-09,Damaged
101372,2024-12-26,Not Needed
116167,2025-09-01,Not Needed
17530,2025-11-14,Damaged
58352,2025-02-07,Wrong Item
73414,2025-06-10,Damaged
29923,2025-01-07,Wrong Item
66965,2025-01-25,Wrong Item
94997,2024-12-14,Damaged
109286,2025-09-02,Not Needed
94945,2025-11-25,Not Needed
81749,2025-10-27,Damaged
42678,2025-07-24,Wrong Item
21865,2025-04-18,Not Needed
107127,2024-05-22,Damaged
55710,2025-10-30,Damaged
76467,2025-04-07,Wrong Item
71553,2025-10-01,Bad Quality
32107,2025-08-07,Bad Quality
64284,2025-02-18,Bad Quality
22347,2025-08-16,Bad Quality
28657,2025-10-29,Not Needed
14760,2025-04-16,Wrong Item
20719,2025-09-23,Damaged
48634,2025-07-03,Bad Quality
33293,2024-04-19,Not Needed
111933,2025-09-04,Bad Quality
42750,2025-10-18,Wrong Item
45240,2025-11-19,Damaged
11247,2025-08-15,Wrong Item
83252,2025-03-28,Wrong Item
109926,2025-07-04,Damaged
106339,2024-11-12,Damaged
102349,2025-07-25,Damaged
113016,2025-08-25,Not Needed
90312,2025-01-15,Damaged
94044,2025-06-03,Wrong Item
114645,2025-08-11,Damaged
37275,2025-08-10,Not Needed
58958,2025-10-01,Damaged
66006,2025-08-19,Bad Quality
6884,2025-05-13,Damaged
114788,2025-07-28,Damaged
21046,2025-09-04,Not Needed
86613,2025-10-16,Damaged
78900,2025-11-13,Bad Quality
29418,2025-11-02,Damaged
66941,2024-08-12,Not Needed
24396,2024-09-09,Bad Quality
52725,2024-12-23,Bad Quality
30158,2025-01-10,Not Needed
113109,2025-11-21,Damaged
104229,2025-09-25,Bad Quality
112964,2025-01-29,Bad Quality
105252,2025-11-01,Not Needed
39913,2025-10-02,Damaged
84706,2025-03-04,Wrong Item
58210,2025-09-05,Damaged
28673,2025-06-21,Not Needed
93217,2024-11-28,Wrong Item
103033,2024-05-24,Not Needed
50159,2025-04-01,Bad Quality
119055,2025-11-01,Wrong Item
80020,2025-09-08,Wrong Item
59325,2025-02-14,Bad Quality
67340,2025-11-17,Damaged
13434,2023-12-30,Wrong Item
84767,2024-12-21,Damaged
43307,2024-07-16,Damaged
52223,2025-05-03,Not Needed
769,2024-09-12,Wrong Item
28569,2025-11-13,Not Needed
66549,2024-04-16,Damaged
66650,2025-07-09,Not Needed
17593,2024-11-06,Not Needed
18993,2025-04-17,Wrong Item
99723,2025-08-08,Not Needed
10411,2025-11-13,Wrong Item
34604,2025-07-22,Not Needed
67618,2024-12-02,Bad Quality
41452,2025-07-05,Damaged
5063,2025-07-26,Wrong Item
7707,2025-10-13,Wrong Item
69268,2025-09-19,Not Needed
59803,2025-03-22,Damaged
95538,2025-11-28,Wrong Item
116737,2024-06-30,Not Needed
27163,2024-09-02,Damaged
52564,2025-11-11,Damaged
38252,2025-01-22,Not Needed
118185,2025-09-21,Damaged
106138,2024-10-23,Bad Quality
33730,2025-10-14,Bad Quality
119812,2025-11-06,Wrong Item
11517,2024-11-02,Damaged
106130,2024-03-30,Wrong Item
38884,2025-09-28,Not Needed
98828,2024-07-06,Damaged
103718,2025-10-08,Damaged
58387,2025-07-07,Not Needed
30659,2025-06-05,Bad Quality
14726,2025-07-10,Wrong Item
60917,2025-03-09,Wrong Item
52001,2025-07-15,Not Needed
46516,2025-08-13,Not Needed
17935,2025-06-28,Damaged
110338,2025-10-31,Wrong Item
47494,2025-03-04,Wrong Item
72831,2025-07-18,Bad Quality
45029,2025-01-26,Wrong Item
28635,2025-09-21,Bad Quality
95422,2025-09-15,Wrong Item
70144,2025-09-11,Wrong Item
86426,2025-10-12,Bad Quality
75429,2024-11-28,Bad Quality
1312,2025-02-25,Wrong Item
87931,2025-01-23,Not Needed
61563,2025-11-10,Wrong Item
60065,2025-08-05,Not Needed
67353,2025-03-24,Bad Quality
37397,2025-10-07,Wrong Item
72571,2025-06-11,Damaged
13010,2025-11-27,Not Needed
91792,2025-05-02,Wrong Item
110439,2024-09-26,Damaged
69220,2025-10-21,Wrong Item
6415,2025-09-30,Wrong Item
52435,2025-09-24,Wrong Item
75971,2025-01-08,Bad Quality
39771,2025-10-29,Damaged
102645,2025-04-25,Wrong Item
74294,2024-06-12,Not Needed
85254,2025-10-29,Not Needed
72319,2025-08-13,Damaged
77996,2025-06-12,Damaged
101213,2025-08-06,Damaged
75588,2025-11-28,Damaged
67430,2025-01-21,Wrong Item
39774,2025-09-03,Wrong Item
42286,2025-11-11,Damaged
105007,2025-05-10,Bad Quality
2547,2024-05-25,Damaged
109150,2024-05-10,Bad Quality
41233,2025-11-24,Damaged
88249,2024-11-27,Wrong Item
7869,2025-10-01,Damaged
95879,2025-09-02,Damaged
47929,2025-11-19,Wrong Item
64141,2025-10-14,Damaged
41751,2025-11-18,Wrong Item
3701,2025-02-03,Damaged
26056,2024-09-07,Wrong Item
64857,2025-10-05,Not Needed
98295,2025-08-26,Bad Quality
104127,2025-04-24,Bad Quality
61630,2025-10-23,Bad Quality
85836,2024-11-15,Bad Quality
117406,2025-06-16,Not Needed
94492,2025-11-10,Damaged
85616,2025-11-13,Not Needed
101937,2025-01-03,Wrong Item
16256,2024-12-06,Not Needed
119152,2025-07-23,Not Needed
83816,2025-11-07,Not Needed
2466,2024-01-27,Not Needed
69676,2025-10-22,Damaged
99007,2025-10-15,Not Needed
48486,2025-04-27,Not Needed
45542,2025-09-14,Wrong Item
14946,2025-11-26,Damaged
91632,2024-11-28,Bad Quality
66437,2024-08-17,Damaged
65431,2025-04-08,Damaged
108091,2025-06-20,Wrong Item
106516,2025-09-29,Wrong Item
62246,2025-11-16,Wrong Item
92892,2025-06-07,Wrong Item
57002,2024-08-31,Not Needed
39368,2024-03-11,Bad Quality
84863,2025-10-14,Bad Quality
119523,2025-10-06,Damaged
4870,2025-05-22,Wrong Item
102106,2025-03-07,Wrong Item
77154,2024-09-27,Wrong Item
24962,2025-07-29,Bad Quality
68488,2025-01-19,Wrong Item
63478,2024-12-20,Not Needed
1389,2024-03-19,Damaged
26420,2025-03-11,Not Needed
60177,2025-10-30,Bad Quality
107679,2024-03-21,Bad Quality
101499,2025-06-20,Not Needed
62502,2024-11-30,Damaged
89351,2025-07-21,Not Needed
54586,2025-02-09,Damaged
9942,2025-11-28,Damaged
95313,2025-03-14,Damaged
110233,2025-11-05,Bad Quality
91145,2025-08-23,Not Needed
53396,2025-11-03,Bad Quality
58732,2025-11-13,Damaged
58966,2025-01-31,Damaged
8107,2025-07-13,Damaged
8136,2025-04-06,Damaged
59145,2025-09-12,Bad Quality
81880,2025-11-19,Bad Quality
103202,2024-08-16,Not Needed
20615,2024-10-04,Bad Quality
87318,2025-11-04,Bad Quality
38368,2025-05-16,Wrong Item
106807,2025-10-31,Bad Quality
118438,2025-09-18,Bad Quality
65883,2025-09-02,Wrong Item
65370,2025-04-01,Wrong Item
82291,2025-11-09,Damaged
42762,2025-08-04,Bad Quality
89565,2025-11-14,Not Needed
104840,2025-10-12,Not Needed
62885,2025-01-20,Not Needed
108461,2025-03-28,Damaged
42904,2025-10-07,Not Needed
79138,2024-03-30,Bad Quality
18600,2024-04-22,Bad Quality
84400,2025-05-26,Bad Quality
69986,2024-12-28,Bad Quality
101163,2025-07-14,Not Needed
59981,2025-08-04,Bad Quality
49292,2025-10-07,Damaged
54002,2025-10-04,Wrong Item
112208,2025-03-14,Not Needed
9839,2025-05-21,Damaged
22433,2025-11-16,Wrong Item
40348,2025-02-19,Damaged
107418,2025-09-09,Bad Quality
47148,2025-11-22,Wrong Item
99162,2025-05-08,Not Needed
44820,2025-05-20,Not Needed
16802,2025-04-19,Not Needed
103693,2025-08-05,Bad Quality
97698,2025-06-24,Not Needed
22779,2025-11-19,Bad Quality
50052,2025-03-20,Damaged
43582,2025-11-14,Wrong Item
22915,2025-07-24,Wrong Item
15879,2024-04-09,Not Needed
24831,2025-07-16,Bad Quality
10382,2025-08-18,Bad Quality
17627,2024-12-20,Wrong Item
11625,2025-06-28,Damaged
64138,2025-01-11,Not Needed
52146,2025-05-28,Damaged
50566,2024-12-22,Wrong Item
95057,2025-06-07,Damaged
32069,2025-05-30,Bad Quality
8835,2025-07-02,Not Needed
8918,2025-11-19,Not Needed
28281,2025-08-27,Wrong Item
46349,2025-10-28,Wrong Item
80849,2025-10-11,Wrong Item
20582,2025-11-11,Damaged
97242,2025-10-17,Wrong Item
83110,2024-09-11,Wrong Item
62866,2025-08-03,Bad Quality
29500,2025-03-30,Not Needed
108404,2024-10-01,Bad Quality
97875,2025-11-11,Bad Quality
20601,2025-05-19,Damaged
86027,2024-04-16,Damaged
106715,2025-04-13,Not Needed
97735,2025-09-26,Bad Quality
87650,2025-06-04,Damaged
112388,2024-11-19,Not Needed
113219,2025-05-27,Wrong Item
6788,2025-05-23,Wrong Item
100489,2025-09-09,Wrong Item
51940,2024-12-16,Not Needed
54046,2024-09-24,Not Needed
8990,2025-03-30,Damaged
40517,2025-07-01,Not Needed
43474,2025-11-19,Wrong Item
39012,2025-10-23,Bad Quality
46013,2024-09-23,Bad Quality
75444,2025-07-06,Bad Quality
18777,2025-06-06,Damaged
112496,2025-08-25,Damaged
41686,2025-08-02,Bad Quality
13547,2025-11-28,Damaged
6153,2025-11-04,Not Needed
75432,2025-03-20,Bad Quality
61950,2025-04-27,Damaged
52243,2025-08-27,Bad Quality
32082,2025-11-07,Bad Quality
36809,2024-08-07,Wrong Item
78881,2025-10-11,Wrong Item
54486,2025-09-26,Bad Quality
62477,2025-06-06,Damaged
36414,2024-09-26,Wrong Item
50422,2025-11-26,Damaged
100935,2024-11-22,Bad Quality
57991,2025-11-22,Damaged
57525,2024-12-21,Bad Quality
79725,2025-06-07,Wrong Item
48630,2025-08-01,Bad Quality
78302,2025-05-25,Not Needed
76621,2025-09-02,Not Needed
87901,2025-08-09,Bad Quality
48591,2025-08-16,Wrong Item
109851,2025-11-20,Damaged
17845,2025-06-08,Damaged
114243,2025-11-10,Bad Quality
6273,2025-10-14,Wrong Item
100036,2025-07-02,Not Needed
91058,2025-04-26,Wrong Item
86318,2025-05-27,Bad Quality
75418,2025-06-01,Not Needed
83454,2024-09-16,Wrong Item
7464,2025-11-13,Damaged
37140,2024-09-18,Not Needed
31165,2025-07-22,Bad Quality
37609,2025-10-20,Bad Quality
64098,2025-10-13,Wrong Item
31367,2025-08-19,Damaged
63565,2025-07-18,Wrong Item
111976,2025-08-31,Bad Quality
17650,2024-09-02,Bad Quality
14308,2025-11-04,Not Needed
90209,2024-08-19,Wrong Item
11263,2025-01-13,Not Needed
108227,2024-08-09,Not Needed
93418,2025-08-22,Wrong Item
71108,2025-04-24,Wrong Item
99226,2025-03-03,Damaged
112877,2025-03-20,Not Needed
117342,2025-08-17,Not Needed
113070,2025-09-21,Damaged
59105,2025-05-31,Not Needed
16972,2024-09-26,Bad Quality
82627,2025-07-25,Wrong Item
55113,2025-08-01,Damaged
82576,2024-10-31,Bad Quality
98046,2025-11-19,Wrong Item
67614,2025-11-27,Damaged
43720,2025-02-27,Not Needed
92411,2025-10-08,Wrong Item
7899,2025-10-22,Wrong Item
79527,2025-05-17,Damaged
75844,2025-07-17,Not Needed
108582,2024-10-22,Bad Quality
19065,2025-09-29,Not Needed
4604,2025-01-16,Wrong Item
27062,2025-06-26,Bad Quality
116008,2025-06-03,Not Needed
95269,2025-09-22,Bad Quality
109027,2025-11-20,Damaged
41667,2025-11-27,Bad Quality
108629,2025-06-25,Wrong Item
115179,2025-11-07,Wrong Item
95343,2025-07-11,Bad Quality
19393,2025-06-08,Wrong Item
4843,2025-07-10,Damaged
78773,2025-10-13,Bad Quality
117235,2025-09-28,Wrong Item
5619,2025-07-20,Bad Quality
34627,2025-10-06,Not Needed
12218,2025-11-14,Damaged
944,2024-10-03,Bad Quality
7727,2025-10-13,Not Needed
89423,2024-06-01,Wrong Item
31040,2025-10-28,Not Needed
93524,2025-06-16,Not Needed
40168,2025-03-22,Damaged
4318,2025-05-16,Bad Quality
103460,2025-01-03,Damaged
92380,2025-11-10,Damaged
106015,2025-09-06,Bad Quality
90587,2025-02-27,Wrong Item
6614,2025-10-04,Not Needed
65829,2025-07-30,Not Needed
8018,2024-11-18,Damaged
12956,2025-10-28,Wrong Item
42821,2025-04-15,Damaged
89046,2025-05-20,Wrong Item
21285,2024-10-15,Bad Quality
68371,2025-11-23,Damaged
16807,2025-10-11,Damaged
103616,2024-11-06,Wrong Item
90302,2025-08-26,Wrong Item
3033,2025-01-30,Wrong Item
29362,2025-07-29,Not Needed
44271,2025-05-24,Bad Quality
89730,2025-09-13,Damaged
80232,2025-05-27,Wrong Item
54224,2024-08-22,Not Needed
89018,2024-12-04,Damaged
49773,2024-01-12,Not Needed
51649,2024-11-25,Damaged
95997,2025-07-22,Bad Quality
59950,2025-10-05,Bad Quality
52294,2025-02-05,Damaged
115049,2025-06-09,Wrong Item
55532,2025-11-28,Bad Quality
40528,2025-04-03,Wrong Item
28743,2025-11-14,Damaged
30525,2025-06-11,Damaged
33121,2024-02-28,Damaged
39987,2024-05-25,Damaged
87320,2024-12-06,Bad Quality
17932,2024-09-18,Wrong Item
118336,2025-11-15,Damaged
74853,2025-01-23,Bad Quality
51420,2025-01-21,Wrong Item
35636,2025-06-25,Damaged
68124,2025-07-18,Not Needed
58837,2024-12-25,Damaged
25246,2025-02-03,Damaged
101364,2025-02-08,Bad Quality
109800,2025-11-12,Not Needed
68794,2025-04-04,Bad Quality
42973,2024-08-05,Damaged
101199,2025-02-02,Wrong Item
96101,2025-06-10,Not Needed
36500,2025-06-18,Not Needed
68134,2025-11-06,Not Needed
105828,2025-05-31,Bad Quality
54120,2025-03-07,Bad Quality
72607,2025-07-06,Damaged
76756,2025-11-10,Wrong Item
118232,2025-10-25,Damaged
22453,2025-04-15,Not Needed
106577,2025-07-15,Bad Quality
19563,2025-11-17,Damaged
59005,2025-04-21,Wrong Item
73321,2025-08-23,Not Needed
112628,2025-08-24,Bad Quality
27249,2025-09-07,Not Needed
76608,2025-09-27,Damaged
22422,2025-01-09,Damaged
101510,2025-04-21,Bad Quality
102818,2025-01-28,Bad Quality
78116,2025-08-09,Wrong Item
61776,2025-07-15,Wrong Item
43988,2025-08-23,Damaged
28053,2025-11-15,Damaged
66403,2025-07-23,Bad Quality
13214,2025-11-16,Not Needed
73544,2024-11-16,Not Needed
52019,2025-02-13,Damaged
86255,2025-03-12,Damaged
45105,2025-08-09,Damaged
3601,2025-11-24,Bad Quality
4542,2025-08-24,Not Needed
43449,2025-07-08,Damaged
79796,2025-09-07,Bad Quality
107026,2025-08-09,Bad Quality
23172,2025-07-01,Damaged
56240,2025-05-28,Wrong Item
119347,2025-11-20,Bad Quality
30742,2025-07-06,Damaged
32770,2025-04-02,Bad Quality
116906,2025-06-27,Wrong Item
41211,2025-11-21,Damaged
26028,2025-08-15,Not Needed
89548,2025-11-02,Not Needed
28462,2025-06-27,Wrong Item
41553,2025-02-25,Not Needed
91717,2024-11-02,Wrong Item
80500,2025-05-23,Bad Quality
116578,2024-05-22,Damaged
56484,2024-07-30,Wrong Item
96883,2025-11-26,Wrong Item
85223,2025-07-26,Wrong Item
13456,2024-10-14,Not Needed
28522,2024-12-09,Wrong Item
44527,2025-11-08,Not Needed
40805,2025-05-19,Wrong Item
103330,2024-07-31,Damaged
1221,2025-11-10,Wrong Item
109212,2025-11-10,Damaged
68432,2025-04-25,Wrong Item
94368,2024-09-17,Damaged
50645,2025-09-11,Bad Quality
5214,2024-11-25,Not Needed
11031,2025-04-02,Not Needed
110484,2024-02-05,Wrong Item
73678,2025-07-07,Bad Quality
88604,2025-11-02,Damaged
70250,2024-08-18,Damaged
25662,2025-10-29,Bad Quality
61600,2025-09-24,Damaged
14051,2025-10-10,Bad Quality
78532,2025-10-04,Wrong Item
115265,2025-08-27,Wrong Item
103137,2025-10-20,Wrong Item
83103,2024-05-21,Wrong Item
28582,2025-10-19,Damaged
49821,2025-08-03,Not Needed
2541,2025-08-30,Not Needed
